Gene ID	Gene Name	g1.SpectralCount	g2.SpectralCount	g3.SpectralCount	g4.SpectralCount	g5.SpectralCount	g6.SpectralCount	g7.SpectralCount	g8.SpectralCount	g9.SpectralCount	g10.SpectralCount	g11.SpectralCount	g12.SpectralCount	g13.SpectralCount	g14.SpectralCount	g15.SpectralCount	g16.SpectralCount	g17.SpectralCount	g18.SpectralCount	g19.SpectralCount	g20.SpectralCount	g21.SpectralCount	g22.SpectralCount	g23.SpectralCount	g24.SpectralCount	g25.SpectralCount	g26.SpectralCount	g27.SpectralCount	g28.SpectralCount	g29.SpectralCount	g30.SpectralCount	g1.WithInSampleAbundance	g2.WithInSampleAbundance	g3.WithInSampleAbundance	g4.WithInSampleAbundance	g5.WithInSampleAbundance	g6.WithInSampleAbundance	g7.WithInSampleAbundance	g8.WithInSampleAbundance	g9.WithInSampleAbundance	g10.WithInSampleAbundance	g11.WithInSampleAbundance	g12.WithInSampleAbundance	g13.WithInSampleAbundance	g14.WithInSampleAbundance	g15.WithInSampleAbundance	g16.WithInSampleAbundance	g17.WithInSampleAbundance	g18.WithInSampleAbundance	g19.WithInSampleAbundance	g20.WithInSampleAbundance	g21.WithInSampleAbundance	g22.WithInSampleAbundance	g23.WithInSampleAbundance	g24.WithInSampleAbundance	g25.WithInSampleAbundance	g26.WithInSampleAbundance	g27.WithInSampleAbundance	g28.WithInSampleAbundance	g29.WithInSampleAbundance	g30.WithInSampleAbundance	
ENSG00000004961	HCCS	0	6	0	3	8	0	4	0	0	0	6	0	4	0	0	0	0	0	0	5.5	0	15	3	0	0	0	0	10	3	0	0	8.88600977094641e-06	0	2.28576275175917e-06	3.90618677574159e-05	0	9.88247909946958e-06	0	0	0	2.69183310816504e-05	0	4.09436916893421e-05	0	0	0	0	0	0	5.38621279742271e-06	0	4.51847979256456e-05	4.68451493065827e-06	0	0	0	0	6.9775692049635e-05	9.04335752512577e-06	0
ENSG00000004975	DVL2	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	4	0	8	0	6	0	0	0	4.82045013449733e-06	6.55913956000639e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.25455812831053e-06	0	0	0	9.40778553167874e-06	0	0	0	7.3280510595026e-06	0	2.31056219753712e-05	0	1.18560315910003e-05
ENSG00000005007	UPF1	28	43	22	105	17.5	0	31	24	6	0	57	14	21.5	51	83.5	27.5	8	30	23.5	43	17	78.5	19.5	37.5	18	22.5	32	63.5	15	35	3.6038563957022e-05	4.52231260596005e-05	9.99356506404673e-05	4.80356148875879e-05	2.31247739035351e-05	0	3.40474586350589e-05	3.92255926536561e-05	1.52024101038941e-05	0	4.71213512273312e-05	4.23325214090663e-05	6.94022461122125e-05	2.9214926174494e-05	9.24368980649847e-05	8.56576943460356e-05	4.14490008628205e-05	3.25650853109122e-05	5.89981035879651e-05	4.05615192313956e-05	3.04045964274512e-05	7.10230544610751e-05	3.63723515501322e-05	5.47126727902581e-05	2.84001310103898e-05	1.67440737980111e-05	2.52208164296229e-05	0.000110254191551955	1.81568795397699e-05	1.62192193224537e-05
ENSG00000005020	SKAP2	0	0	0	6.5	0	0	0	0	0	0	0	0	18.5	7.5	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.205291001658e-05	0	0	0	0	0	0	0	0	8.81569498067272e-05	0.00013687222055843	0	0	0.000272441859607836	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005022	SLC25A5	36	97.5	50	75.5	50	55	121	25	40	177	116.5	80.5	41	97	40.5	57	135	34.5	57.5	128	47.5	32	60	69	91	59	114	65.5	253	98.5	0.000501324305671625	0.000514586656621476	0.000176151473794686	0.00014467193150314	0.000458353147176439	0.0008910863195721	0.00184242220590656	0.000127714534439815	0.000286616362461506	0.00196038672689152	0.000983647684416746	0.000651738629440974	0.00154263459648272	0.000381170301646596	0.000184852963736186	0.000398835356670644	0.00110146890143554	0.000225259066858412	0.000367007423587166	0.00164445855134452	0.000302871127706538	0.000192207958741254	0.000450837601567536	0.000307548325228208	0.000694355261324158	0.000483786196198468	0.000425622088146488	0.000814028254242113	0.00130016924979625	0.00101790760953566
ENSG00000005075	POLR2J	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1.49599074007538e-05	3.83692176942779e-05	0	0	0	0	0	0	2.69550074675756e-06	0	0	0	0	0	0	0	0	0	1.44396435753917e-05
ENSG00000005100	DHX33	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52245075697352e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005108	THSD7A	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	3	0	0	0	10	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50654919658005e-06	0	0	0	0	0	0	4.84512025014173e-06	6.81700379699595e-06	0	0	0	4.73039026097938e-06	0	0	0	3.86493191348318e-05	0	0	0	0	0	0
ENSG00000005156	LIG3	0	32	14	34.5	0	0	0	0	0	0	0	0	7	8.5	20.5	18	0	6	4	23	0	18.5	0	5.5	5	8	0	18	0	16	0	1.1641926433759e-05	2.46922905201573e-05	2.31593123369248e-05	0	0	0	0	0	0	0	0	3.10122538116562e-05	7.09325980449264e-06	2.3057637315282e-05	3.76866616571324e-05	0	8.59905673308145e-06	6.63826045507356e-06	1.30815848458219e-05	0	2.20002218151368e-05	0	1.24872706593268e-05	1.22971947426455e-05	6.5717783088981e-06	0	3.49435389636109e-05	0	9.43472285193754e-06
ENSG00000005175	RPAP3	6	11.5	5.5	20.5	0	0	3	0	0	0	0	0	0	14	12.5	9	0	3	0	9	0	15.5	0	5	3	4	4	7	0	3	1.05644645751245e-05	7.78598926583004e-06	2.1430503839483e-05	9.97067738821662e-06	0	0	1.07769504860695e-06	0	0	0	0	0	0	4.46168527832266e-06	1.24553133907374e-05	2.23914405557321e-05	0	4.82772907800213e-06	0	5.65172054232815e-06	0	2.94740743591458e-05	0	7.56114307439456e-06	2.71507346557838e-06	3.32409445312519e-06	3.40231586115178e-06	1.98297176008078e-05	0	2.98509260311611e-06
ENSG00000005187	ACSM3	0	0	0	0	3	0	0	0	0	24	12.5	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	10.5	0	0	0	0	0	0	0	2.70156948362735e-06	0	0	0	0	4.96694330336406e-05	3.68387274914497e-05	0	0	0	0	3.34510985420274e-05	0	5.77964450120168e-06	0	0	0	0	0	0	0	0	1.02068574944193e-05	0	0	0
ENSG00000005189	AC004381.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	31	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.30063718923337e-05	0	0	0	0	0	0	4.29460134027293e-05	0	0	0	0	0	1.75219284566797e-05	0	0
ENSG00000005194	CIAPIN1	0	21	11	17.5	0	0	5.5	5	0	3	8	0	6.5	15	17	11	0	4	6	14	5	28	3	11	5	9	11	12	0	11	0	2.00841885440423e-05	8.09138256683399e-05	2.43277499663108e-05	0	0	1.55682424939136e-05	8.33372001990569e-06	0	1.04107181451877e-05	2.3470914687856e-05	0	6.84320803622026e-05	2.51679500905995e-05	5.45819050945196e-05	3.59040813120006e-05	0	1.15248260944639e-05	2.58272721279712e-05	1.32063223913712e-05	9.71258465047544e-06	9.08145290284927e-05	1.12635111859818e-05	2.41619072147017e-05	1.62949970171088e-05	1.84115925478826e-05	1.61311681611365e-05	5.20723461218115e-05	0	2.04839586774757e-05
ENSG00000005243	COPZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77913903429363e-06	0
ENSG00000005249	PRKAR2B	12	0	0	0	13.5	9	34	25	4	4	4	0	7	0	49.5	29	34	24.5	8.5	21	14	66.5	21.5	65	10.5	8.5	0	49	0	45	0.000176108862046453	0	0	0	4.42928807605496e-05	6.05645232726396e-05	0.000105744299732817	8.20949935632386e-05	1.96664400314367e-05	7.50229252479363e-06	2.10887807636266e-05	0	3.47580537791313e-05	0	0.000149975519236237	5.19290329137079e-05	0.00021602013837477	5.42006411113925e-05	3.57525200967415e-05	8.78782241000719e-05	1.2966234083622e-05	0.000268734352451601	5.61054583497062e-05	0.000322959409524441	2.04894871366072e-05	1.60714187294214e-05	0	0.000293445121388199	0	0.000172313365940013
ENSG00000005302	MSL3	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2375928562602e-06	0	1.5895996568546e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005339	CREBBP	0	16	14	18.5	0	0	0	0	0	0	0	0	5	18	8	0	0	0	0	0	0	0	0	4	0	5	0	8	0	9	0	6.31463586267706e-06	2.13166611132917e-05	8.54478211694258e-06	0	0	0	0	0	0	0	0	1.84533078262677e-05	6.56313686087287e-06	6.93263853722942e-06	0	0	0	0	0	0	0	0	9.55814896149569e-06	0	7.27669558484773e-07	0	2.96242707242843e-05	0	6.0293002270405e-06
ENSG00000005381	MPO	6.5	132	34	110.5	50.5	3	0	33	6	5.5	40	94	482	143	9	16	212	63	59.5	0	13	0	10	0	9	14	72	3	5	20	2.70798333189563e-05	0.000895385946134982	5.38916526358075e-05	0.000156473575555993	0.000117645519011714	5.1063676831638e-06	0	8.58915350513737e-05	1.8425691790038e-05	1.25430402872461e-05	0.00012960046923838	0.000360675814973536	0.00423034088929121	0.000663068385193628	8.96679544644805e-06	5.327365885048e-05	0.000731257930620444	0.000120047281320382	0.000144236583737967	0	7.29413974555238e-06	0	2.99203230965093e-05	0	4.13677026951172e-05	2.2699815603346e-05	6.69367556430703e-05	9.36517971036769e-06	1.27395394810589e-05	9.78508237212352e-06
ENSG00000005421	PON1	23	0	0	0	7	6	0	12.5	0	6	29.5	6.5	35	0	11	4	0	3	5	0	0	8.5	10	0	0	0	7	0	0	0	0.000148754666013839	0	0	0	3.46405047490569e-05	4.5184588369892e-05	0	3.8799289561108e-05	0	3.90074850337706e-05	0.000180376950157378	3.43845782241625e-05	0.000501683474548487	0	2.04169120976654e-05	1.99894273226135e-05	0	5.89931184897065e-06	1.50069357142148e-05	0	0	2.54707384664127e-05	1.8969093279716e-05	0	0	0	1.24386497489166e-05	0	0	0
ENSG00000005436	GCFC2	0	19	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	4	0	1.05298421790862e-05	1.17522652273379e-05	6.41796084712557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36202963834833e-05	0	0	0	0	0	3.8741074971085e-05	0	1.87292429289318e-06
ENSG00000005448	WDR54	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	8.5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66650150805847e-06	0	0	0	0	0	0	0	9.08206172285648e-07	0	0	0	0	1.01589821233529e-05	0	1.07507457114656e-05	0	0	0	0	0	0	0	0
ENSG00000005469	CROT	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0	4	0	0	3	0	0	0	27	0	0	0	0	0	0	1.12043094989462e-06	0	0	0	0	0	0	2.35035323353373e-05	0	0	0	0	0	0	1.30117138636371e-05	0	1.24990996791518e-05	0	0	4.66720270914352e-06	0	0	0	3.12279445585388e-05	0	0	0
ENSG00000005471	ABCB4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77458016398624e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005483	KMT2E	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72061402946554e-06	0	1.26957177844552e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005486	RHBDD2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.47187759126732e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005700	IBTK	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.75733482663083e-07	0	0	0	0	0	0	0	0	0	0	0	4.80111344080718e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005810	MYCBP2	0	32.5	26	63	4	0	12	9	0	0	0	0	16	13	24	19	0	8	0	26	0	60	3	12	0	0	0	7	0	5	0	1.31067124662082e-05	3.15433257146888e-05	1.61152005769882e-05	9.49117093579357e-06	0	7.68874722659447e-06	1.05837225090358e-05	0	0	0	0	3.18177669728941e-05	1.96488166623004e-06	1.34787653755645e-05	1.39389894223513e-05	0	7.98803354287735e-06	0	6.89585137901763e-06	0	2.5319484027145e-05	5.5103179109825e-06	1.18284831515521e-05	0	0	0	9.5343950682412e-06	0	5.56173310400244e-06
ENSG00000005844	ITGAL	0	48.5	49	109.5	0	0	0	4	0	0	0	0	43	124.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23454386281113e-05	0.000122699247393971	0.000139786209980807	0	0	0	5.88600568708957e-06	0	0	0	0	0.000206365743280956	0.000127152008262874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005882	PDK2	10	4	0	4	6	0	17.5	0	9.5	9	0	0	0	0	15	3	0	6	0	8	5	7	10	0	0	4	0	3	0	0	3.39513167329508e-05	2.87779900841518e-06	0	6.73670952861714e-07	7.10475879509836e-06	0	2.02022552532078e-05	0	3.15741088581982e-05	3.58448112064306e-05	0	0	0	0	1.71068189378017e-05	4.09142992584209e-06	0	4.09961355147497e-06	0	1.60829690332958e-06	2.22208085645458e-06	1.33514267019817e-05	1.54565218673009e-05	0	0	6.41104946217541e-06	0	1.39810806858904e-05	0	0
ENSG00000005884	ITGA3	23	0	0	0	16.5	0	0	18.5	0	12	0	35	0	0	10.5	6	0	22	14.5	5.5	0	7.5	8	0	6	0	0	4	0	3	2.48315513911778e-05	0	0	0	4.07422939128857e-05	0	0	4.68936561149524e-05	0	4.5401601141236e-05	0	0.000177897956990921	0	0	2.37629016502533e-05	3.15923764858232e-05	0	4.62219719357443e-05	5.59994921837743e-05	9.90833711061243e-06	0	1.60462918052634e-05	5.42326985992894e-05	0	1.95365049976653e-05	0	0	2.94912123471637e-05	0	1.44153107328468e-06
ENSG00000005889	ZFX	0	6	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4.01643966922141e-06	0	9.94988531263182e-06	0	0	0	0	0	0	0	0	0	0	5.62361419897242e-06	0	0	0	0	0	0	9.73862306216542e-06	0	0	0	0	0	0	0	0
ENSG00000005893	LAMP2	28	23	13	15	8	8	20.5	15	0	27.5	18	34.5	12	21	10	0	5	8	0	8	9.5	11	6	0	7	6.5	0	10	57	0	0.000279425805977625	0.00011862527834658	1.37628458606741e-05	5.42733045148079e-05	1.74140424153361e-05	2.69474749026609e-05	0.00013396101397102	0.000158563803657724	0	9.33003175571399e-05	0.000142462481830178	0.000294001941493404	0.000240225347557506	4.81303521544537e-05	8.85883186555856e-05	0	2.0886172240814e-05	6.49122795395619e-05	0	3.43821853374257e-05	0.000138282759936844	0.000106003679403712	5.91083470844771e-05	0	5.15056872815762e-05	2.29118627646353e-05	0	9.07101813860297e-05	0.000129782844130177	0
ENSG00000005961	ITGA2B	0	37.5	0	19.5	0	0	0	0	0	0	4	3	14	177	0	0	1039	0	0	0	0	0	0	0	0	0	16	0	19.5	0	0	4.5543030894534e-05	0	1.32596988523488e-05	0	0	0	0	0	0	6.60958973911671e-06	8.77174023211139e-06	7.28432039135468e-05	8.37374745012268e-05	0	0	0.00781515308822042	0	0	0	0	0	0	0	0	0	1.81388566703531e-05	0	3.80170150095958e-05	0
ENSG00000006007	GDE1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2182182267723e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.89969933089411e-05	0	1.39219771901329e-05	0	0	0	0	0	0	0	0
ENSG00000006025	OSBPL7	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15300007015465e-06	0	8.32137027803252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006047	YBX2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	120	0	0	0	0	0	0	185	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1.7555071362665e-05	0	0	0	0	0.000372197899689557	0	0	0	0	0	0	0.000693060988249842	0	0	0	0	0	3.21579230982834e-05	0	0
ENSG00000006116	CACNG3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42540679060672e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006118	TMEM132A	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8.53770233615434e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71596186587892e-05	0	0	0	0	0	0
ENSG00000006125	AP2B1	55	26.5	35	55.5	36.5	4	333	31	17	10	15.5	18.5	25	84.5	108	23.5	15	41	18.5	99	82.5	80	35.5	97	38	67	24	90	25.5	58.5	0.000196657762710368	3.28348706975579e-05	6.55457718365483e-05	7.90521798594597e-05	5.84632857820017e-05	3.34132422698651e-05	0.000426547608124669	6.43153283178995e-05	3.65394146447761e-05	2.63066724603894e-05	5.81156972507477e-05	5.1699520345245e-05	0.000185865717974988	6.93701478320588e-05	0.000296848771180937	9.1824675223419e-05	8.70742857600692e-05	8.2511274760486e-05	6.3770999871325e-05	0.000157552320190898	0.000207106891780529	0.000201256418043166	4.9020539676768e-05	0.000191431806059642	6.66288676488314e-05	7.4476133054216e-05	1.79718679388975e-05	0.000225324319643782	3.89453710001478e-05	4.13257251447519e-05
ENSG00000006282	SPATA20	28	0	0	0	4	0	19	0	4	0	0	0	0	0	14	7	0	4	3	11	6.5	17.5	0	0	0	7	0	0	0	0	6.29462227139514e-05	0	0	0	1.2627492613006e-05	0	2.59155333345801e-05	0	1.41585252192739e-05	0	0	0	0	0	2.81037215346524e-05	2.72239232661976e-05	0	1.22410077715912e-05	7.10537647146169e-06	2.89922076504737e-05	2.74614858319442e-05	2.76959766130895e-05	0	0	0	1.38953711007128e-05	0	0	0	0
ENSG00000006451	RALA	10	3	7	15	9.5	3	32	7.5	4	6	27	13	5	9	9	8.5	3	8	7.5	13	26	12	8	24.5	10	16	10	40	7	9.5	3.84945837289852e-05	1.28026928865694e-05	3.15450297589632e-05	2.63044980458679e-05	8.46518168431735e-05	2.63443837876492e-05	0.00038347114352526	3.04079953864366e-05	3.51938401002639e-05	3.93625031281238e-05	8.89362875648025e-05	8.7308071741539e-05	1.92201445172103e-05	1.16879540857562e-05	5.16821278835371e-05	5.1286296352617e-05	1.69652784537274e-05	5.4077309330649e-05	4.71347452048484e-05	6.74756139304289e-05	7.50450297750753e-05	7.13079632937936e-05	3.48149031335457e-05	0.000178506238557375	5.03392344605914e-05	3.78676781277268e-05	9.30889756461172e-06	0.000191641430722079	2.41896363371278e-05	4.44500845698674e-05
ENSG00000006453	BAIAP2L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23392106475801e-06	0	0	0	0	0	5.61908267520279e-06	0	0	0	0	0	0	0	0
ENSG00000006534	ALDH3B1	4	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	5.16711625558572e-05	0	0	0	0	0	0	0	0	0	0	5.01430393865799e-05	0.000113127260113144	0	0	0	0	0	0	0	6.06705272678376e-06	3.80152335771634e-06	0	0	0	0	0	0	0	0
ENSG00000006607	FARP2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	10	0	0	0	0	0	0	0	4	6.18578861926605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54718387488481e-06	0	0	0	4.60139454013697e-06	0	7.67896887018439e-06	0	0	0	0	0	0	0	3.13021848534859e-06
ENSG00000006611	USH1C	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2.50642447507131e-06	0	0	0	0	4.39360575641039e-06	0	0	0	0	0	0	0	0	1.18100278440359e-05	0	0	0	0	0	2.23794472312829e-05	0	0	0	0	0
ENSG00000006625	GGCT	9	9.5	7	14	10	9	6	19	4	11	7.5	8	10.5	24	16	16	5	13.5	9	15	8	9	7.5	10.5	18	21	13	17	12.5	17.5	2.39675157003824e-05	1.87878375737989e-05	2.67931034179752e-05	1.04350823341855e-05	4.49035964094443e-05	6.68141754319161e-05	2.08386618650306e-05	4.02618985930088e-05	1.4526440206215e-05	4.32277253153838e-05	3.52948607036992e-05	3.99717324718514e-05	7.1978103015171e-05	3.03383447366527e-05	6.27856022401161e-05	6.59245037789119e-05	4.73899229103498e-05	3.48676777246633e-05	3.00126379184437e-05	3.41474872655922e-05	2.10326249098085e-05	1.40266235881019e-05	2.03032936192738e-05	3.41673193113832e-05	4.00630686390801e-05	2.9668625013438e-05	2.23036559039858e-05	7.744857886422e-05	3.30671473630636e-05	4.68845074201127e-05
ENSG00000006652	IFRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31404416581144e-06	0	0	0	0	0	0	6.74782638752928e-06	0	0	0	0	0	0	0	0
ENSG00000006712	PAF1	0	8	6.5	16.5	0	0	0	0	0	0	3	0	4	9	10	9	0	0	0	16	0	23	0	7	4	7	4	11	0	10	0	8.03429943032317e-06	2.88866946429049e-05	2.57044448950171e-05	0	0	0	0	0	0	7.79976810700914e-06	0	6.14326034079473e-05	9.66583963000842e-06	1.22048895208988e-05	1.6046189021743e-05	0	0	0	1.18165424779959e-05	0	4.67318837746506e-05	0	2.08009412487411e-05	4.93682660992313e-06	6.43364591299385e-06	5.16585684150631e-06	5.19038962299622e-05	0	5.95683071835776e-06
ENSG00000006715	VPS41	0	9	4	4.5	0	0	6.5	0	0	0	0	0	5	0	6.5	0	0	0	0	3.5	0	10	0	5	0	0	0	0	0	5	0	7.39962556134363e-06	6.40176201856921e-06	6.56977005923387e-06	0	0	1.02030032116323e-05	0	0	0	0	0	3.86669366688259e-05	0	1.4898110119635e-05	0	0	0	0	3.71606621679551e-06	0	1.38681554897816e-05	0	9.21864589043886e-06	0	0	0	0	0	1.5224730196434e-06
ENSG00000006740	ARHGAP44	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08883111571264e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.85952569703428e-06	4.18466553328891e-06	0	0	0	0	0	0	0	0	0
ENSG00000006744	ELAC2	12	15	10.5	19	4	0	0	0	0	0	4	0	7	7	7.5	8	0	0	0	15	0	11.5	0	0	3	7	6	10.5	0	7	1.7194371587798e-05	1.03106391325123e-05	2.91775197577314e-05	1.31821746429516e-05	3.32640633516837e-06	0	0	0	0	0	1.32438148386332e-05	0	4.94159898243481e-05	6.115551175397e-06	9.56855943297618e-06	9.62725204840367e-06	0	0	0	8.05472738274098e-06	0	1.66590674712625e-05	0	0	6.70568330252515e-06	5.23007927146814e-06	9.56024270217677e-06	6.2297315700264e-05	0	1.5375983853827e-05
ENSG00000006747	SCIN	0	0	0	0	12	3	0	14	0	22	0	0	0	0	3	9.5	0	10.5	13.5	11.5	23	3	8	0	0	0	0	0	17	0	0	0	0	0	1.95928077319043e-05	6.48002580757086e-06	0	1.90706112222885e-05	0	1.74937813526899e-05	0	0	0	0	2.58444580160509e-06	2.12256055308066e-05	0	1.29858117374628e-05	3.39670978445649e-05	1.15943476451541e-05	4.63084754709059e-05	2.32643933061768e-06	8.50228366517435e-06	0	0	0	0	0	2.85682373871093e-05	0
ENSG00000006756	ARSD	0	0	0	0	0	0	0	0	0	0	11	0	0	0	4	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76071196284697e-05	0	0	0	7.13441690071648e-06	4.52138298623978e-06	0	0	0	0	0	6.6858444998996e-06	0	0	0	0	0	0	0	0
ENSG00000006788	MYH13	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000387451535132549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007038	PRSS21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2723204371991e-05	0	0	0	0	0	0	3.70720013563078e-05	0	0	0	0	0	0	0	0
ENSG00000007047	MARK4	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1.14432288186955e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.91463953398647e-06	0	6.65149114733893e-06	0	8.86769515684045e-06	0	0	0	0	0	0
ENSG00000007062	PROM1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11306888802856e-05	0	0	0	0	0	1.49967621174144e-05	0	0	0	5.7899229735672e-05	0	0	0	0	0	0	0	0	0	0
ENSG00000007080	CCDC124	0	18	8	11	4	0	8.5	5	0	4	4	0	7	8	12	13	0	3	5	8	0	11	0	10	9	12	16.5	16	0	7.5	0	5.5642355763029e-05	4.92522328850625e-05	1.27338327334874e-05	2.23364628954609e-05	0	2.87164495018668e-05	1.59046622511522e-05	0	3.93589441396553e-05	2.28393952923561e-05	0	8.17110517495868e-05	1.31565084352696e-05	5.57695198765499e-05	6.98165333756971e-05	0	1.48503139737581e-05	6.94040727830718e-06	1.40429710862576e-05	0	7.08704771037819e-05	0	3.88185165321227e-05	4.63339953967999e-05	3.80437102475921e-05	2.72311064833988e-05	9.15890801842212e-05	0	1.56143465650949e-05
